Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766960405,100,,Aggregated,15.700000,15.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1761,1761,4100.0,4096.723348665083,4047.6452000439167,4125.567300012335,0.0
1766960406,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1772,1772,4100.0,4096.754714051483,4047.6452000439167,4125.567300012335,0.0
1766960407,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1792,1792,4100.0,4096.843101282994,4047.6452000439167,4126.430399948731,0.0
1766960408,100,,Aggregated,15.100000,15.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1810,1810,4100.0,4096.869524143246,4047.6452000439167,4126.430399948731,0.0
1766960409,100,,Aggregated,15.000000,15.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1821,1821,4100.0,4096.878810488219,4047.6452000439167,4126.430399948731,0.0
1766960410,100,,Aggregated,16.000000,16.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1847,1847,4100.0,4096.833118624275,4047.6452000439167,4126.430399948731,0.0
1766960411,100,,Aggregated,15.900000,15.900000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1857,1857,4100.0,4096.785820247136,4047.6452000439167,4126.430399948731,0.0
1766960412,100,,Aggregated,16.600000,16.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1875,1875,4100.0,4096.7376430928125,4047.6452000439167,4126.430399948731,0.0
1766960413,100,,Aggregated,17.100000,17.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1891,1891,4100.0,4096.695750290278,4047.6452000439167,4126.430399948731,0.0
1766960414,100,,Aggregated,15.700000,15.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1905,1905,4100.0,4096.597927716001,4047.6452000439167,4126.430399948731,0.0
1766960415,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1925,1925,4100.0,4096.5279200513205,4047.6452000439167,4126.430399948731,0.0
1766960416,100,,Aggregated,15.700000,15.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1941,1941,4100.0,4096.423318185984,4047.6452000439167,4126.430399948731,0.0
1766960417,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1958,1958,4100.0,4096.276388916718,4047.6452000439167,4126.430399948731,0.0
1766960418,100,,Aggregated,16.900000,16.900000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1970,1970,4100.0,4096.1771502533065,4047.6452000439167,4126.430399948731,0.0
1766960419,100,,Aggregated,16.700000,16.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,1991,1991,4100.0,4096.011985986531,4047.6452000439167,4126.430399948731,0.0
1766960420,100,,Aggregated,16.000000,16.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2007,2007,4100.0,4095.8785435471896,4047.6452000439167,4126.430399948731,0.0
1766960421,100,,Aggregated,15.600000,15.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2025,2025,4100.0,4095.879360197123,4047.6452000439167,4126.430399948731,0.0
1766960422,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2037,2037,4100.0,4095.8889601861083,4047.6452000439167,4126.430399948731,0.0
1766960423,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2056,2056,4100.0,4095.9934926064893,4047.6452000439167,4126.430399948731,0.0
1766960424,100,,Aggregated,16.400000,16.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2074,2074,4100.0,4096.101732352472,4047.6452000439167,4126.430399948731,0.0
1766960425,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2089,2089,4100.0,4096.18340296744,4047.6452000439167,4126.430399948731,0.0
